,intensity,class,HARP,Time,USFLUX,MEANGAM,MEANGBT,MEANGBH,MEANGBZ,MEANJZD,TOTUSJZ,MEANALP,TOTUSJH,SAVNCPP,MEANPOT,MEANSHR
0,43000.0,M,HARP1028,flare_2011.11.02_22:01:00,3.733187697405909e+21,1.5684991750859865,1.0058415236396419,1.8072836787954194,2.590517196535669,-0.037755133751519475,6388414547573.474,725.7964392908181,449.80050388196224,2835061025465.343,839.8605349020266,1.750414528321316
1,25000.0,M,HARP1028,flare_2011.11.03_11:11:00,1.4945764803283166e+21,1.4017988380143955,1.0399688538172707,1.3808010513948568,2.0677439640975668,-0.000678213796797192,4079773891744.593,-23.93791845157585,222.29251150212178,97197731656.31474,711.8772258476084,1.4685369420914611
2,21000.0,M,HARP1028,flare_2011.11.03_23:36:00,1.120262360470704e+21,1.5153770975281595,1.1893488356564172,1.4736516885613422,2.1452962887407083,-0.022160017439302532,3331392434074.033,-186.8265306862247,190.38044878828637,614825460360.0201,888.3967056361868,1.5857229293185677
3,10000.0,M,HARP1028,flare_2011.11.04_20:40:00,8.825499263979728e+20,1.8365333669443622,1.2930109454867655,1.638324937050539,2.2355363911903767,-0.0073051358779060325,2736947708903.601,-145.61006636014784,143.9095187882044,149038079944.70615,956.8199793092573,1.8703231048124573
4,37000.00000000001,M,HARP1028,flare_2011.11.05_03:35:00,9.221529506183064e+20,1.8147219510886572,1.387028536598078,1.785357479310522,2.247763250330739,-0.03568721783317539,2884163157094.258,-157.59227053614427,157.4668932711337,724685381073.3489,968.6712361906812,1.8625152899391908
5,11000.000000000002,M,HARP1028,flare_2011.11.05_11:21:00,7.159101106530318e+20,1.6283037938061546,1.1822099079076887,1.427987755221495,1.8414297135513407,-0.02100163613266441,2345159691763.352,-178.41414794548643,121.05301380937931,420405971736.7234,827.242560089073,1.6745800807644267
6,18000.0,M,HARP1028,flare_2011.11.05_20:38:00,6.74504771894932e+20,1.5791251513535338,1.2024638306791795,1.3841992637466185,1.8350832668887174,-0.0025224998032499064,2289288314935.219,-566.3668938887406,120.15723450360173,651110537739.9133,894.7434739824731,1.5992516891582045
7,12000.0,M,HARP1028,flare_2011.11.06_01:03:00,6.786031663558452e+20,1.6088718101153117,1.2793401058644498,1.527140846530316,1.8635976555489484,0.032279457206940546,2409286720863.7554,-214.98112894979042,119.11350284833102,652823455977.9305,869.5471000730206,1.6168702979941436
8,13999.999999999998,M,HARP1028,flare_2011.11.06_06:35:00,5.955899064948997e+20,1.4852039857220494,1.1972757933694544,1.4245676794640914,1.7459509830065605,0.026882435149846663,2146191318767.7373,65.06356867126568,105.31563616812849,757448942061.4655,807.0516896542222,1.478611202440734
9,19000.0,M,HARP1066,flare_2011.11.15_12:43:00,7.279594807630377e+19,0.47094332038037956,0.3463920790855387,0.5590439362401155,0.656473107511037,0.02542046500575793,304550409085.0939,-100.14291795059681,11.932906785130042,233991936146.73584,77.97691710365571,0.46825942797195325
