,intensity,class,HARP,Time,USFLUX,MEANGAM,MEANGBT,MEANGBH,MEANGBZ,MEANJZD,TOTUSJZ,MEANALP,TOTUSJH,SAVNCPP,MEANPOT,MEANSHR
0,980.0000000000001,B,HARP1028,flare_2011.11.06_16:40:00,4.7684581980496e+20,1.3229965235897272,1.0887603590562578,1.2637746181188532,1.535826026764175,0.02184698899238975,1859537562433.6255,158.36598562599528,97.42338658301998,552115875704.1294,686.1622258063722,1.3098933554080399
1,730.0,B,HARP1080,flare_2011.11.22_01:45:00,1.8418604061877876e+16,0.0010633992218369267,0.0004708914012487451,0.0006064246863766715,0.0006261520090503808,-2.955146732208458e-05,178980904.3846612,0.1458680461168405,0.004343156741659308,100977819.44406694,0.05897998025397169,0.001088009236723064
2,909.9999999999999,B,HARP1080,flare_2011.11.23_06:09:00,2.4883175237906215e+19,0.19495085984910093,0.11845125983091956,0.18645405634103812,0.19835683027666798,-0.003761062103680185,127597023946.84041,21.962733077056452,3.443373629625957,42319667563.956665,13.88324167463143,0.2119598513870989
3,529.9999999999999,B,HARP1113,flare_2011.11.24_18:56:00,6.8344539080417124e+19,0.3363965572295712,0.18256842159203315,0.31837105239892993,0.346225700886126,0.0072063337210222875,239300949457.2241,-48.43639052162662,6.305369456393179,87797799814.15588,17.436151349502673,0.3830956161310916
4,960.0,B,HARP1119,flare_2011.11.27_17:35:00,2.922218074877305e+19,0.4246458040727922,0.25381862810206685,0.37170706354605415,0.4343175340837706,-0.0008408469940313107,122201577902.35985,-222.4754543362423,4.547096285473864,94851393967.47266,67.2513670556861,0.4209809428297364
5,960.0,B,HARP1119,flare_2011.12.05_18:09:00,4.224407132633265e+19,0.3558492637487622,0.17906741501053827,0.30477583357109345,0.3762152530263374,-0.0016973164930533659,143776314010.94357,14.472310852222753,3.332597791739123,41564693967.30029,19.38639373414039,0.3600491515290728
6,870.0,B,HARP1120,flare_2011.11.28_01:17:00,4.668470967182273e+20,0.8047345765905058,0.30241727048279526,0.8643472760509109,1.062237279395189,0.01011707190247897,622094608597.7708,110.41131898760548,29.08769606324048,246204274345.53394,135.02105208610703,0.9505346901130062
7,960.0,B,HARP1120,flare_2011.11.29_15:46:00,7.491595520355269e+19,0.4372951833925487,0.2719134019999018,0.40323715248911784,0.48082868298771936,-0.004374829021805003,309591297690.185,-45.43411317130072,8.784990357902087,127361630090.5017,57.2879496182817,0.47877020712897517
8,800.0,B,HARP1124,flare_2011.11.29_22:00:00,6.191864052306186e+20,0.42123391343683936,0.21069680729870166,0.4445452160681385,0.5036275120247752,-0.0029900018610807357,947375210307.4817,-80.52090076547682,48.74532447485734,387801627534.7881,80.49012530516735,0.5212111176028538
9,859.9999999999999,B,HARP1168,flare_2011.12.11_03:23:00,2.827991347147666e+19,0.249204401518536,0.1327378606708647,0.1907986609879744,0.22601532282597586,-0.0038893439507113204,119792550626.69576,21.57545867801232,3.024236348204484,56624448625.410324,18.072274337531336,0.24561174235287217
10,700.0,B,HARP1183,flare_2011.12.18_07:47:00,3.1950993085696064e+17,0.01615450629177513,0.0047963586129511175,0.006534788351484861,0.006161552199905581,0.00014486356996862057,2959173724.95496,0.0671951006048797,0.02997366349832378,949156584.719766,0.3186243685842935,0.015035328404062619
11,780.0,B,HARP1183,flare_2011.12.18_11:45:00,3.913284869892371e+17,0.016415212871706917,0.007204837093313416,0.009794992953982735,0.00853287257565712,0.00012294842998067748,3797824295.0408893,0.6201422889401259,0.04936641051720962,720407236.2022532,0.3514284203902523,0.015597355346236835
12,540.0,B,HARP1183,flare_2011.12.18_13:38:00,2.678578491967038e+17,0.014202111257874444,0.005689083948702985,0.007311469831093777,0.00599109086450716,0.00026061802673071015,3184338326.757573,0.270655880367555,0.031672068501302574,1538089934.0113676,0.23094497773322925,0.013412057528804977
13,809.9999999999999,B,HARP1183,flare_2011.12.19_14:13:00,2.7138726948722224e+17,0.009816093792686153,0.004284613362233702,0.006177120052651941,0.005557250517077345,6.064788758358903e-05,2336201728.3397937,0.7883475120073314,0.03549383909045283,1294769868.4607503,0.27280035713291145,0.009721060035598248
14,980.0000000000001,B,HARP1183,flare_2011.12.20_03:36:00,3.9080682623680225e+18,0.05513861158062334,0.030432816561057653,0.04821688562783839,0.049689089270805335,0.0019046354145643065,23114152666.353813,8.218001225230656,0.47603706665571516,19777008128.411736,2.3960208976637882,0.05094829954906621
15,900.0,B,HARP1183,flare_2011.12.20_08:49:00,4.100629512561667e+18,0.03904442090804099,0.020851207535970535,0.030463758742348693,0.030852867873994928,0.0003172075329658275,30192507266.62431,4.637918392674602,0.6542640078612583,10592224298.73931,2.2209509722558027,0.04068015852239138
16,749.9999999999999,B,HARP1210,flare_2011.12.18_01:26:00,6.50702522497652e+18,0.09322273103426354,0.0498737005069167,0.06658311517744314,0.06769544600774655,-0.0048286623237250035,33407501321.26868,-0.8589035926085694,0.9903957288958829,35942069270.8242,11.029566658878455,0.10537374621504032
17,490.00000000000006,B,HARP1210,flare_2011.12.18_03:22:00,1.6118363955512865e+19,0.1822221547972941,0.11770100524769586,0.1610816284521513,0.16201626522599283,-0.0089831809901261,80240469270.5564,21.642059842798055,2.7428770103692006,68608321229.398575,29.687958914373713,0.19432797029249133
18,640.0,B,HARP1249,flare_2012.01.04_02:22:00,1.8774941160614666e+19,0.2744159773848495,0.1526449850876835,0.22564725573126115,0.25415296790472075,0.00022357810196449915,87733291987.89699,19.64096287854676,2.253767392606506,7008571529.20978,18.95239325257568,0.2750531400023411
19,990.0,B,HARP1249,flare_2012.01.07_10:42:00,4.1811878074436583e+20,0.570442541686641,0.4279527577456438,1.4806442351588431,1.5279032925238831,0.02133604441348411,405160721837.6795,23.646805470817487,17.09068355846647,216240817336.97156,113.42122454018035,1.1050784814339907
20,919.9999999999999,B,HARP1275,flare_2012.01.08_19:18:00,1.925714955128919e+19,0.16352545261202994,0.09079002754621339,0.12374227575460699,0.13637689056835833,0.004074895536198268,121660850111.40044,8.16084260183273,3.2790053378213364,54572786613.2599,22.89899366819518,0.16557922459622829
21,759.9999999999999,B,HARP1275,flare_2012.01.11_13:11:00,5.981960138755648e+20,0.960971367450259,0.43678191870865646,0.9221891591507919,1.2149645961622686,0.011893457276621505,1029310836724.8801,87.51831129705329,39.828501650866095,252865606485.4925,121.44701675459919,1.0727134716700317
22,900.0,B,HARP1275,flare_2012.01.12_04:23:00,6.665078521861607e+19,0.28852835450948,0.06555068883030718,0.15551274438445348,0.20235697206855494,-0.0004961877121094656,122146205518.82886,-4.3307102539160605,2.628665858561683,28524793035.751003,12.561633569366254,0.3221884139575729
23,800.0,B,HARP1278,flare_2012.01.03_04:19:00,1.1053053423331069e+20,0.36110678146855774,0.09747175580964533,0.25513989418387295,0.320570558508785,-0.008504484259411534,182351539746.75882,-58.38760605508131,5.253490368023854,112180307832.36249,47.926125263979934,0.45683577096237815
24,709.9999999999999,B,HARP1278,flare_2012.01.10_04:18:00,2.5965092914509594e+18,0.06704730532858173,0.02644646188327354,0.037762942677637724,0.03622188922890179,0.002514989155071198,17041499394.082615,2.852271120551619,0.3555521904901226,18826380665.382515,3.6070328714095345,0.05749835162541401
25,850.0,B,HARP1313,flare_2012.01.18_01:21:00,4.78984199730016e+17,0.027856589405128755,0.01236824345524613,0.015795228082478296,0.013871233301031823,0.0004195833977751235,5052272894.409086,1.7431608872896291,0.06921794716610472,1584521643.7523243,0.6406229458036864,0.025767681805229845
26,960.0,B,HARP1318,flare_2012.01.18_12:30:00,2.110444388482945e+17,0.0160218261902761,0.006807849671737242,0.008442519757868123,0.00662041087849526,6.514661529288251e-06,2612245864.9861355,0.36606147771385283,0.024402421612958206,266585404.03707793,0.25838174826295407,0.017298425860738948
27,890.0,B,HARP1321,flare_2012.01.19_10:26:00,1.9733495982635775e+20,0.38481852662717253,0.25540188709865347,0.36669710333434224,0.4180620201377193,-0.018975229457893726,757436446569.772,-274.1470662681414,33.394137963655425,748847251910.0413,147.32518606112512,0.4019025269740837
28,670.0,B,HARP1338,flare_2012.01.31_06:24:00,8.642596383856502e+17,0.020415595199775063,0.00805001476266293,0.011893078464793648,0.013568899438345338,-0.00022628775282236685,7251088139.959778,1.0909243570374698,0.07422387380383301,2044594471.2177243,0.401948135413101,0.023080023531643547
29,990.0,B,HARP1338,flare_2012.01.31_14:15:00,2.682367756502264e+19,0.10350549063708224,0.06290258150012355,0.1225695009367441,0.1319243676105216,0.0030648783918874817,90339311365.15944,20.0208626403086,2.5800882703711037,45311823402.44728,7.171417667707879,0.12703680540820877
30,640.0,B,HARP1338,flare_2012.02.01_09:16:00,1.7845046099455728e+19,0.08967144282493215,0.03814085428513434,0.06568566467170563,0.07239483321640562,-0.0031246430497186718,56716001441.6463,2.5791334854846837,0.9562876044808071,43809077375.81433,2.647068065114559,0.1082956328207101
31,780.0,B,HARP1338,flare_2012.02.02_09:07:00,4.0594883559279e+20,0.6428558133278117,0.37988043122886733,0.8711657394259851,1.009531745599774,0.020112598326518693,625079484704.1661,138.5755514156828,33.32950548667802,318398365627.33136,111.89665195605009,0.7719515758033709
32,509.99999999999994,B,HARP1350,flare_2012.01.30_03:23:00,6.535037678020036e+18,0.051134309754991586,0.02804789502186614,0.037870965043743994,0.03873448477056109,-0.00112519490610167,46942798797.55511,-3.5864724953236524,0.846144292802561,18550110584.923225,2.8429251294238047,0.05593301122540143
33,740.0,B,HARP1350,flare_2012.02.03_04:47:00,1.883955855479724e+19,0.17245091299291107,0.1030585491514489,0.15129467034200236,0.151835785248803,0.004145562627122292,112078606077.53586,0.3460757539601443,2.922014347268264,51304998542.45397,16.570782385370773,0.16447953344490077
34,310.0,B,HARP1350,flare_2012.02.05_07:29:00,5.493325037884899e+19,0.25725519915226436,0.12996431234166472,0.2213596006809862,0.24849524547052693,0.005603832450854228,215631236128.765,12.785412348138141,4.816629539371351,96766207947.44124,14.303531565597728,0.26593319766249385
35,240.0,B,HARP1350,flare_2012.02.05_12:47:00,5.968947970777802e+19,0.30207566652926926,0.13743988846929886,0.2390995647800339,0.2660723566652354,0.000325377259319301,226361173330.1779,36.687577380077315,5.281265371297129,112074573142.67247,19.303614486768158,0.3342339960048011
36,930.0000000000001,B,HARP1350,flare_2012.02.06_07:33:00,2.414801849645293e+20,0.3934701388038747,0.23901171247091074,0.40525769672032436,0.47000512199394334,-0.010518048691098635,771946178092.4733,37.23958765601862,22.93869844300827,359292887777.0164,42.956158752027804,0.4606535687353769
37,790.0000000000001,B,HARP1350,flare_2012.02.06_14:47:00,5.352215166931106e+20,0.545411501262819,0.3610884678124472,0.6056005885856288,0.7989553756977108,-0.015347705431084773,1473190349024.5305,25.28856042242865,60.172709775508054,638893549609.4822,110.05739275152968,0.6308409624764826
38,400.0,B,HARP1350,flare_2012.02.07_02:37:00,6.07282355799569e+20,0.6227791812750537,0.40204709968135993,0.6467489063114972,0.781343766943314,-0.01526906379880674,1790832347805.32,220.42622999609887,75.372848051977,684643283029.9653,133.5657863248744,0.7054298820884701
39,800.0,B,HARP1350,flare_2012.02.07_10:39:00,8.028306758491378e+20,0.6879131363340296,0.4372233923469996,0.7792988723654776,0.9391484714694549,-0.012569309533389542,1973083071960.6223,223.52389702793565,101.29479967856753,1205263180065.143,172.60844413902737,0.8161893952288806
40,930.0000000000001,B,HARP1389,flare_2012.02.09_05:09:00,3.0247113114417946e+18,0.1230277489949498,0.04736642936242806,0.06008622507638979,0.060015600737817074,0.0031690297053562333,23485236401.106472,3.5472232853067105,0.42063936839346733,15976915225.663738,6.127471892179195,0.13767115267763888
41,990.0,B,HARP1389,flare_2012.02.09_12:16:00,5.556691188484573e+18,0.15023466611176217,0.09775270487793242,0.1346847370899456,0.13498852611440276,0.0027839797464567838,35936386247.10844,5.15874768888178,1.1834140929013075,10865860958.47911,20.110911833129784,0.1683135450602777
42,769.9999999999999,B,HARP1389,flare_2012.02.10_00:27:00,8.51555477818521e+17,0.03831904115565034,0.01950386028619274,0.025694246299164822,0.02468030695834472,0.000300930301858356,7429160180.64131,2.8562453804191366,0.17649154308777865,1298380856.8153195,2.54833248577837,0.039771871335001575
43,880.0,B,HARP1389,flare_2012.02.10_04:35:00,7.52930400751065e+17,0.042012379005414754,0.018388815033424495,0.023831214063567405,0.024061987212751365,0.0006772043280049179,6439914800.690469,1.61202687865638,0.1190041925592133,2779479735.5711913,2.6470143399881465,0.04221720710561577
